ref_area.label,sex.label,classif1.label,time,obs_value
Myanmar,Sex: Male,Occupation (ISCO-08): 2. Professionals,2020,1879.09
Myanmar,Sex: Male,Occupation (ISCO-08): 3. Technicians and associate professionals,2020,1847.08
Myanmar,Sex: Male,Occupation (ISCO-08): 4. Clerical support workers,2020,1512.97
Myanmar,Sex: Male,Occupation (ISCO-08): 5. Service and sales workers,2020,1560.08
Myanmar,Sex: Male,"Occupation (ISCO-08): 6. Skilled agricultural, forestry and fishery workers",2020,1566.75
Myanmar,Sex: Male,Occupation (ISCO-08): 7. Craft and related trades workers,2020,2154.61
Myanmar,Sex: Male,"Occupation (ISCO-08): 8. Plant and machine operators, and assemblers",2020,1642.46
Myanmar,Sex: Male,Occupation (ISCO-08): 9. Elementary occupations,2020,1910.42
Myanmar,Sex: Male,Occupation (ISCO-08): 0. Armed forces occupations,2020,1304.04
Myanmar,Sex: Female,Occupation (ISCO-08): Total,2020,1529.81
Myanmar,Sex: Female,Occupation (ISCO-08): 1. Managers,2020,2331.12
Myanmar,Sex: Female,Occupation (ISCO-08): 2. Professionals,2020,1515.47
Myanmar,Sex: Female,Occupation (ISCO-08): 3. Technicians and associate professionals,2020,1825.18
Myanmar,Sex: Female,Occupation (ISCO-08): 4. Clerical support workers,2020,1557.6
Myanmar,Sex: Female,Occupation (ISCO-08): 5. Service and sales workers,2020,1458.49
Myanmar,Sex: Female,"Occupation (ISCO-08): 6. Skilled agricultural, forestry and fishery workers",2020,923.29
Myanmar,Sex: Female,Occupation (ISCO-08): 7. Craft and related trades workers,2020,1631.35
Myanmar,Sex: Female,"Occupation (ISCO-08): 8. Plant and machine operators, and assemblers",2020,1729
Myanmar,Sex: Female,Occupation (ISCO-08): 9. Elementary occupations,2020,1455.57
Myanmar,Sex: Female,Occupation (ISCO-08): 0. Armed forces occupations,2020,0
Myanmar,Sex: Total,Occupation (Skill level): Total,2019,1113.63
Myanmar,Sex: Total,Occupation (Skill level): Skill levels 3 and 4 ~ high,2019,1424.47
Myanmar,Sex: Total,Occupation (Skill level): Skill level 2 ~ medium,2019,1061.55
Myanmar,Sex: Total,Occupation (Skill level): Skill level 1 ~ low,2019,834.62
Myanmar,Sex: Total,Occupation (Skill level): Not elsewhere classified,2019,891.49
Myanmar,Sex: Male,Occupation (Skill level): Total,2019,1157.18
Myanmar,Sex: Male,Occupation (Skill level): Skill levels 3 and 4 ~ high,2019,1639.67
Myanmar,Sex: Male,Occupation (Skill level): Skill level 2 ~ medium,2019,1115.54
Myanmar,Sex: Male,Occupation (Skill level): Skill level 1 ~ low,2019,874.17
Myanmar,Sex: Male,Occupation (Skill level): Not elsewhere classified,2019,905.91
Myanmar,Sex: Female,Occupation (Skill level): Total,2019,1070.09
Myanmar,Sex: Female,Occupation (Skill level): Skill levels 3 and 4 ~ high,2019,1308.67
Myanmar,Sex: Female,Occupation (Skill level): Skill level 2 ~ medium,2019,1002
Myanmar,Sex: Female,Occupation (Skill level): Skill level 1 ~ low,2019,766.99
Myanmar,Sex: Female,Occupation (Skill level): Not elsewhere classified,2019,
Myanmar,Sex: Total,Occupation (ISCO-08): Total,2019,1113.63
Myanmar,Sex: Total,Occupation (ISCO-08): 1. Managers,2019,2053.04
Myanmar,Sex: Total,Occupation (ISCO-08): 2. Professionals,2019,1316.11
Myanmar,Sex: Total,Occupation (ISCO-08): 3. Technicians and associate professionals,2019,1473.88
Myanmar,Sex: Total,Occupation (ISCO-08): 4. Clerical support workers,2019,1190.76
Myanmar,Sex: Total,Occupation (ISCO-08): 5. Service and sales workers,2019,917.54
Myanmar,Sex: Total,"Occupation (ISCO-08): 6. Skilled agricultural, forestry and fishery workers",2019,885.39
Myanmar,Sex: Total,Occupation (ISCO-08): 7. Craft and related trades workers,2019,1057.32
Myanmar,Sex: Total,"Occupation (ISCO-08): 8. Plant and machine operators, and assemblers",2019,1253.01
Myanmar,Sex: Total,Occupation (ISCO-08): 9. Elementary occupations,2019,834.62
Myanmar,Sex: Total,Occupation (ISCO-08): 0. Armed forces occupations,2019,891.49
Myanmar,Sex: Male,Occupation (ISCO-08): Total,2019,1157.18
Myanmar,Sex: Male,Occupation (ISCO-08): 1. Managers,2019,1876.82
Myanmar,Sex: Male,Occupation (ISCO-08): 2. Professionals,2019,1593.31
Myanmar,Sex: Male,Occupation (ISCO-08): 3. Technicians and associate professionals,2019,1576.09
Myanmar,Sex: Male,Occupation (ISCO-08): 4. Clerical support workers,2019,1189.83
Myanmar,Sex: Male,Occupation (ISCO-08): 5. Service and sales workers,2019,988.28
Myanmar,Sex: Male,"Occupation (ISCO-08): 6. Skilled agricultural, forestry and fishery workers",2019,915.2
Myanmar,Sex: Male,Occupation (ISCO-08): 7. Craft and related trades workers,2019,1098.74
Myanmar,Sex: Male,"Occupation (ISCO-08): 8. Plant and machine operators, and assemblers",2019,1285.23
Myanmar,Sex: Male,Occupation (ISCO-08): 9. Elementary occupations,2019,874.17
Myanmar,Sex: Male,Occupation (ISCO-08): 0. Armed forces occupations,2019,905.91
Myanmar,Sex: Female,Occupation (ISCO-08): Total,2019,1070.09
Myanmar,Sex: Female,Occupation (ISCO-08): 1. Managers,2019,2348.34
Myanmar,Sex: Female,Occupation (ISCO-08): 2. Professionals,2019,1230.49
Myanmar,Sex: Female,Occupation (ISCO-08): 3. Technicians and associate professionals,2019,1323.67
Myanmar,Sex: Female,Occupation (ISCO-08): 4. Clerical support workers,2019,1191.51
Myanmar,Sex: Female,Occupation (ISCO-08): 5. Service and sales workers,2019,845.35
Myanmar,Sex: Female,"Occupation (ISCO-08): 6. Skilled agricultural, forestry and fishery workers",2019,727.34
Myanmar,Sex: Female,Occupation (ISCO-08): 7. Craft and related trades workers,2019,1033.3
Myanmar,Sex: Female,"Occupation (ISCO-08): 8. Plant and machine operators, and assemblers",2019,715.89
Myanmar,Sex: Female,Occupation (ISCO-08): 9. Elementary occupations,2019,766.99
Myanmar,Sex: Female,Occupation (ISCO-08): 0. Armed forces occupations,2019,
Myanmar,Sex: Total,Occupation (Skill level): Total,2018,995.48
Myanmar,Sex: Total,Occupation (Skill level): Skill levels 3 and 4 ~ high,2018,1350
Myanmar,Sex: Total,Occupation (Skill level): Skill level 2 ~ medium,2018,921.85
Myanmar,Sex: Total,Occupation (Skill level): Skill level 1 ~ low,2018,706.05
Myanmar,Sex: Total,Occupation (Skill level): Not elsewhere classified,2018,1163.68
Myanmar,Sex: Male,Occupation (Skill level): Total,2018,1019.88
Myanmar,Sex: Male,Occupation (Skill level): Skill levels 3 and 4 ~ high,2018,1572.5
Myanmar,Sex: Male,Occupation (Skill level): Skill level 2 ~ medium,2018,963.41
Myanmar,Sex: Male,Occupation (Skill level): Skill level 1 ~ low,2018,756.38
Myanmar,Sex: Male,Occupation (Skill level): Not elsewhere classified,2018,1052.97
Myanmar,Sex: Female,Occupation (Skill level): Total,2018,969.49
Myanmar,Sex: Female,Occupation (Skill level): Skill levels 3 and 4 ~ high,2018,1235.8
Myanmar,Sex: Female,Occupation (Skill level): Skill level 2 ~ medium,2018,871.91
Myanmar,Sex: Female,Occupation (Skill level): Skill level 1 ~ low,2018,604.29
Myanmar,Sex: Female,Occupation (Skill level): Not elsewhere classified,2018,
Myanmar,Sex: Total,Occupation (ISCO-08): Total,2018,995.48
Myanmar,Sex: Total,Occupation (ISCO-08): 1. Managers,2018,1824.4
Myanmar,Sex: Total,Occupation (ISCO-08): 2. Professionals,2018,1212.93
Myanmar,Sex: Total,Occupation (ISCO-08): 3. Technicians and associate professionals,2018,1540.86
Myanmar,Sex: Total,Occupation (ISCO-08): 4. Clerical support workers,2018,1110.25
Myanmar,Sex: Total,Occupation (ISCO-08): 5. Service and sales workers,2018,756.99
Myanmar,Sex: Total,"Occupation (ISCO-08): 6. Skilled agricultural, forestry and fishery workers",2018,789.4
Myanmar,Sex: Total,Occupation (ISCO-08): 7. Craft and related trades workers,2018,859.09
Myanmar,Sex: Total,"Occupation (ISCO-08): 8. Plant and machine operators, and assemblers",2018,1245.23
Myanmar,Sex: Total,Occupation (ISCO-08): 9. Elementary occupations,2018,706.05
Myanmar,Sex: Total,Occupation (ISCO-08): 0. Armed forces occupations,2018,1163.68
Myanmar,Sex: Male,Occupation (ISCO-08): Total,2018,1019.88
Myanmar,Sex: Male,Occupation (ISCO-08): 1. Managers,2018,1845.3
Myanmar,Sex: Male,Occupation (ISCO-08): 2. Professionals,2018,1318.31
Myanmar,Sex: Male,Occupation (ISCO-08): 3. Technicians and associate professionals,2018,1749.08
Myanmar,Sex: Male,Occupation (ISCO-08): 4. Clerical support workers,2018,1072.09
Myanmar,Sex: Male,Occupation (ISCO-08): 5. Service and sales workers,2018,821.99
Myanmar,Sex: Male,"Occupation (ISCO-08): 6. Skilled agricultural, forestry and fishery workers",2018,804.48
Myanmar,Sex: Male,Occupation (ISCO-08): 7. Craft and related trades workers,2018,861.84
Myanmar,Sex: Male,"Occupation (ISCO-08): 8. Plant and machine operators, and assemblers",2018,1259.94
Myanmar,Sex: Male,Occupation (ISCO-08): 9. Elementary occupations,2018,756.38
Myanmar,Sex: Male,Occupation (ISCO-08): 0. Armed forces occupations,2018,1052.97
Myanmar,Sex: Female,Occupation (ISCO-08): Total,2018,969.49
Myanmar,Sex: Female,Occupation (ISCO-08): 1. Managers,2018,1782.35
Myanmar,Sex: Female,Occupation (ISCO-08): 2. Professionals,2018,1181.77
Myanmar,Sex: Female,Occupation (ISCO-08): 3. Technicians and associate professionals,2018,1302.75
Myanmar,Sex: Female,Occupation (ISCO-08): 4. Clerical support workers,2018,1144.19
Myanmar,Sex: Female,Occupation (ISCO-08): 5. Service and sales workers,2018,685.82
Myanmar,Sex: Female,"Occupation (ISCO-08): 6. Skilled agricultural, forestry and fishery workers",2018,706
Myanmar,Sex: Female,Occupation (ISCO-08): 7. Craft and related trades workers,2018,856.97
Myanmar,Sex: Female,"Occupation (ISCO-08): 8. Plant and machine operators, and assemblers",2018,971.71
Myanmar,Sex: Female,Occupation (ISCO-08): 9. Elementary occupations,2018,604.29
Myanmar,Sex: Female,Occupation (ISCO-08): 0. Armed forces occupations,2018,
Myanmar,Sex: Total,Occupation (Skill level): Total,2017,855.04
Myanmar,Sex: Total,Occupation (Skill level): Skill levels 3 and 4 ~ high,2017,1167.85
Myanmar,Sex: Total,Occupation (Skill level): Skill level 2 ~ medium,2017,774.88
Myanmar,Sex: Total,Occupation (Skill level): Skill level 1 ~ low,2017,600.29
Myanmar,Sex: Total,Occupation (Skill level): Not elsewhere classified,2017,730.68
Myanmar,Sex: Male,Occupation (Skill level): Total,2017,876.56
Myanmar,Sex: Male,Occupation (Skill level): Skill levels 3 and 4 ~ high,2017,1373.4
Myanmar,Sex: Male,Occupation (Skill level): Skill level 2 ~ medium,2017,813.66
Myanmar,Sex: Male,Occupation (Skill level): Skill level 1 ~ low,2017,636.99
Myanmar,Sex: Male,Occupation (Skill level): Not elsewhere classified,2017,744.88
Myanmar,Sex: Female,Occupation (Skill level): Total,2017,833.59
Myanmar,Sex: Female,Occupation (Skill level): Skill levels 3 and 4 ~ high,2017,1066.08
Myanmar,Sex: Female,Occupation (Skill level): Skill level 2 ~ medium,2017,731.76
Myanmar,Sex: Female,Occupation (Skill level): Skill level 1 ~ low,2017,526.04
Myanmar,Sex: Female,Occupation (Skill level): Not elsewhere classified,2017,
Myanmar,Sex: Total,Occupation (ISCO-08): Total,2017,855.04
Myanmar,Sex: Total,Occupation (ISCO-08): 1. Managers,2017,1822.38
Myanmar,Sex: Total,Occupation (ISCO-08): 2. Professionals,2017,1020.75
Myanmar,Sex: Total,Occupation (ISCO-08): 3. Technicians and associate professionals,2017,1260.54
Myanmar,Sex: Total,Occupation (ISCO-08): 4. Clerical support workers,2017,920.84
Myanmar,Sex: Total,Occupation (ISCO-08): 5. Service and sales workers,2017,633.06
Myanmar,Sex: Total,"Occupation (ISCO-08): 6. Skilled agricultural, forestry and fishery workers",2017,652.74
Myanmar,Sex: Total,Occupation (ISCO-08): 7. Craft and related trades workers,2017,746.99
Myanmar,Sex: Total,"Occupation (ISCO-08): 8. Plant and machine operators, and assemblers",2017,895.83
Myanmar,Sex: Total,Occupation (ISCO-08): 9. Elementary occupations,2017,600.29
Myanmar,Sex: Total,Occupation (ISCO-08): 0. Armed forces occupations,2017,730.68
Myanmar,Sex: Male,Occupation (ISCO-08): Total,2017,876.56
Myanmar,Sex: Male,Occupation (ISCO-08): 1. Managers,2017,1871.87
Myanmar,Sex: Male,Occupation (ISCO-08): 2. Professionals,2017,1111.07
Myanmar,Sex: Male,Occupation (ISCO-08): 3. Technicians and associate professionals,2017,1373.93
Myanmar,Sex: Male,Occupation (ISCO-08): 4. Clerical support workers,2017,919.54
Myanmar,Sex: Male,Occupation (ISCO-08): 5. Service and sales workers,2017,691.12
Myanmar,Sex: Male,"Occupation (ISCO-08): 6. Skilled agricultural, forestry and fishery workers",2017,636.71
Myanmar,Sex: Male,Occupation (ISCO-08): 7. Craft and related trades workers,2017,803.17
Myanmar,Sex: Male,"Occupation (ISCO-08): 8. Plant and machine operators, and assemblers",2017,919.01
Myanmar,Sex: Male,Occupation (ISCO-08): 9. Elementary occupations,2017,636.99
Myanmar,Sex: Male,Occupation (ISCO-08): 0. Armed forces occupations,2017,744.88
Myanmar,Sex: Female,Occupation (ISCO-08): Total,2017,833.59
Myanmar,Sex: Female,Occupation (ISCO-08): 1. Managers,2017,1743.49
Myanmar,Sex: Female,Occupation (ISCO-08): 2. Professionals,2017,996.21
Myanmar,Sex: Female,Occupation (ISCO-08): 3. Technicians and associate professionals,2017,1120.52
Myanmar,Sex: Female,Occupation (ISCO-08): 4. Clerical support workers,2017,921.78
Myanmar,Sex: Female,Occupation (ISCO-08): 5. Service and sales workers,2017,579.62
Myanmar,Sex: Female,"Occupation (ISCO-08): 6. Skilled agricultural, forestry and fishery workers",2017,722.26
Myanmar,Sex: Female,Occupation (ISCO-08): 7. Craft and related trades workers,2017,710.79
Myanmar,Sex: Female,"Occupation (ISCO-08): 8. Plant and machine operators, and assemblers",2017,725.55
Myanmar,Sex: Female,Occupation (ISCO-08): 9. Elementary occupations,2017,526.04
Myanmar,Sex: Female,Occupation (ISCO-08): 0. Armed forces occupations,2017,
Myanmar,Sex: Total,Occupation (Skill level): Total,2015,591.92
Myanmar,Sex: Total,Occupation (Skill level): Skill levels 3 and 4 ~ high,2015,941.39
Myanmar,Sex: Total,Occupation (Skill level): Skill level 2 ~ medium,2015,578.82
Myanmar,Sex: Total,Occupation (Skill level): Skill level 1 ~ low,2015,517.58
Myanmar,Sex: Total,Occupation (Skill level): Not elsewhere classified,2015,575.1
Myanmar,Sex: Male,Occupation (Skill level): Total,2015,646.58
Myanmar,Sex: Male,Occupation (Skill level): Skill levels 3 and 4 ~ high,2015,963.82
Myanmar,Sex: Male,Occupation (Skill level): Skill level 2 ~ medium,2015,655.48
Myanmar,Sex: Male,Occupation (Skill level): Skill level 1 ~ low,2015,572.97
Myanmar,Sex: Male,Occupation (Skill level): Not elsewhere classified,2015,591.94
Myanmar,Sex: Female,Occupation (Skill level): Total,2015,516.72
Myanmar,Sex: Female,Occupation (Skill level): Skill levels 3 and 4 ~ high,2015,926.26
Myanmar,Sex: Female,Occupation (Skill level): Skill level 2 ~ medium,2015,455.22
Myanmar,Sex: Female,Occupation (Skill level): Skill level 1 ~ low,2015,444.3
Myanmar,Sex: Female,Occupation (Skill level): Not elsewhere classified,2015,546.45
Myanmar,Sex: Total,Occupation (ISCO-08): Total,2015,591.92
Myanmar,Sex: Total,Occupation (ISCO-08): 1. Managers,2015,1366.72
Myanmar,Sex: Total,Occupation (ISCO-08): 2. Professionals,2015,892.25
Myanmar,Sex: Total,Occupation (ISCO-08): 3. Technicians and associate professionals,2015,866.82
Myanmar,Sex: Total,Occupation (ISCO-08): 4. Clerical support workers,2015,696.33
Myanmar,Sex: Total,Occupation (ISCO-08): 5. Service and sales workers,2015,475.99
Myanmar,Sex: Total,"Occupation (ISCO-08): 6. Skilled agricultural, forestry and fishery workers",2015,468.97
Myanmar,Sex: Total,Occupation (ISCO-08): 7. Craft and related trades workers,2015,640.45
Myanmar,Sex: Total,"Occupation (ISCO-08): 8. Plant and machine operators, and assemblers",2015,810.03
Myanmar,Sex: Total,Occupation (ISCO-08): 9. Elementary occupations,2015,517.58
Myanmar,Sex: Total,Occupation (ISCO-08): 0. Armed forces occupations,2015,575.89
Myanmar,Sex: Total,Occupation (ISCO-08): X. Not elsewhere classified,2015,574.55
Myanmar,Sex: Male,Occupation (ISCO-08): Total,2015,646.58
Myanmar,Sex: Male,Occupation (ISCO-08): 1. Managers,2015,1284.15
Myanmar,Sex: Male,Occupation (ISCO-08): 2. Professionals,2015,945.5
Myanmar,Sex: Male,Occupation (ISCO-08): 3. Technicians and associate professionals,2015,815.61
Myanmar,Sex: Male,Occupation (ISCO-08): 4. Clerical support workers,2015,701.9
Myanmar,Sex: Male,Occupation (ISCO-08): 5. Service and sales workers,2015,575.26
Myanmar,Sex: Male,"Occupation (ISCO-08): 6. Skilled agricultural, forestry and fishery workers",2015,511.37
Myanmar,Sex: Male,Occupation (ISCO-08): 7. Craft and related trades workers,2015,714.22
Myanmar,Sex: Male,"Occupation (ISCO-08): 8. Plant and machine operators, and assemblers",2015,882.45
Myanmar,Sex: Male,Occupation (ISCO-08): 9. Elementary occupations,2015,572.97
Myanmar,Sex: Male,Occupation (ISCO-08): 0. Armed forces occupations,2015,579.17
Myanmar,Sex: Male,Occupation (ISCO-08): X. Not elsewhere classified,2015,613.25
Myanmar,Sex: Female,Occupation (ISCO-08): Total,2015,516.72
Myanmar,Sex: Female,Occupation (ISCO-08): 1. Managers,2015,1565.88
Myanmar,Sex: Female,Occupation (ISCO-08): 2. Professionals,2015,874.21
Myanmar,Sex: Female,Occupation (ISCO-08): 3. Technicians and associate professionals,2015,964.75
Myanmar,Sex: Female,Occupation (ISCO-08): 4. Clerical support workers,2015,691.73
Myanmar,Sex: Female,Occupation (ISCO-08): 5. Service and sales workers,2015,372.26
Myanmar,Sex: Female,"Occupation (ISCO-08): 6. Skilled agricultural, forestry and fishery workers",2015,407.69
Myanmar,Sex: Female,Occupation (ISCO-08): 7. Craft and related trades workers,2015,491.83
Myanmar,Sex: Female,"Occupation (ISCO-08): 8. Plant and machine operators, and assemblers",2015,467.3
Myanmar,Sex: Female,Occupation (ISCO-08): 9. Elementary occupations,2015,444.3
Myanmar,Sex: Female,Occupation (ISCO-08): 0. Armed forces occupations,2015,
Myanmar,Sex: Female,Occupation (ISCO-08): X. Not elsewhere classified,2015,548.64
Montenegro,Sex: Total,Occupation (Skill level): Total,2014,4.07
Montenegro,Sex: Total,Occupation (Skill level): Skill levels 3 and 4 ~ high,2014,18.85
Montenegro,Sex: Total,Occupation (Skill level): Skill level 1 ~ low,2014,2.48
Montenegro,Sex: Male,Occupation (Skill level): Total,2014,4.24
Montenegro,Sex: Male,Occupation (Skill level): Skill levels 3 and 4 ~ high,2014,19.94
Montenegro,Sex: Male,Occupation (Skill level): Skill level 1 ~ low,2014,2.85
Montenegro,Sex: Female,Occupation (Skill level): Total,2014,3.91
Montenegro,Sex: Female,Occupation (Skill level): Skill levels 3 and 4 ~ high,2014,17.91
Montenegro,Sex: Female,Occupation (Skill level): Skill level 1 ~ low,2014,2.21
Montenegro,Sex: Total,Occupation (ISCO-08): Total,2014,4.07
Montenegro,Sex: Total,Occupation (ISCO-08): 1. Managers,2014,8.68
Montenegro,Sex: Total,Occupation (ISCO-08): 2. Professionals,2014,5.58
Montenegro,Sex: Total,Occupation (ISCO-08): 3. Technicians and associate professionals,2014,4.59
Montenegro,Sex: Total,Occupation (ISCO-08): 4. Clerical support workers,2014,3.3
