country,gender,education_level,marital_status,year,employee_count_thousands
Kosovo,Male,(ISCED-11): 6. Bachelor's or equivalent level,Married,2018,34.275
Kosovo,Male,(ISCED-11): 6. Bachelor's or equivalent level,Widowed,2018,0.18
Kosovo,Male,(ISCED-11): 7. Master's or equivalent level,Single,2018,1.213
Kosovo,Male,(ISCED-11): 7. Master's or equivalent level,Married,2018,3.94
Kosovo,Male,(ISCED-11): 8. Doctoral or equivalent level,Single,2018,0.107
Kosovo,Male,(ISCED-11): 8. Doctoral or equivalent level,Married,2018,2.072
Kosovo,Female,(ISCED-11): 1. Primary education,Married,2018,0.318
Kosovo,Female,(ISCED-11): 2. Lower secondary education,Single,2018,0.87
Kosovo,Female,(ISCED-11): 2. Lower secondary education,Married,2018,2.228
Kosovo,Female,(ISCED-11): 2. Lower secondary education,Widowed,2018,0.207
Kosovo,Female,(ISCED-11): 3. Upper secondary education,Single,2018,9.144
Kosovo,Female,(ISCED-11): 3. Upper secondary education,Married,2018,12.905
Kosovo,Female,(ISCED-11): 3. Upper secondary education,Widowed,2018,1.769
Kosovo,Female,(ISCED-11): 6. Bachelor's or equivalent level,Single,2018,8.569
Kosovo,Female,(ISCED-11): 6. Bachelor's or equivalent level,Married,2018,18.782
Kosovo,Female,(ISCED-11): 6. Bachelor's or equivalent level,Widowed,2018,1.521
Kosovo,Female,(ISCED-11): 6. Bachelor's or equivalent level,Divorced or legally separated,2018,0.158
Kosovo,Female,(ISCED-11): 7. Master's or equivalent level,Single,2018,0.392
Kosovo,Female,(ISCED-11): 7. Master's or equivalent level,Married,2018,2.02
Kosovo,Female,(ISCED-11): 8. Doctoral or equivalent level,Married,2018,0.402
Lao People's Democratic Republic,Male,(ISCED-11): X. No schooling,Single,2017,2.134
Lao People's Democratic Republic,Male,(ISCED-11): X. No schooling,Married,2017,4.372
Lao People's Democratic Republic,Male,(ISCED-11): 1. Primary education,Single,2017,9.21
Lao People's Democratic Republic,Male,(ISCED-11): 1. Primary education,Married,2017,41.689
Lao People's Democratic Republic,Male,(ISCED-11): 1. Primary education,Widowed,2017,0.443
Lao People's Democratic Republic,Male,(ISCED-11): 1. Primary education,Divorced or legally separated,2017,2.052
Lao People's Democratic Republic,Male,(ISCED-11): 2. Lower secondary education,Single,2017,17.483
Lao People's Democratic Republic,Male,(ISCED-11): 2. Lower secondary education,Married,2017,42.15
Lao People's Democratic Republic,Male,(ISCED-11): 2. Lower secondary education,Divorced or legally separated,2017,1.024
Lao People's Democratic Republic,Male,(ISCED-11): 3. Upper secondary education,Single,2017,17.015
Lao People's Democratic Republic,Male,(ISCED-11): 3. Upper secondary education,Married,2017,47.142
Lao People's Democratic Republic,Male,(ISCED-11): 4. Post-secondary non-tertiary education,Single,2017,3.224
Lao People's Democratic Republic,Male,(ISCED-11): 4. Post-secondary non-tertiary education,Married,2017,34.385
Lao People's Democratic Republic,Male,(ISCED-11): 5. Short-cycle tertiary education,Single,2017,11.032
Lao People's Democratic Republic,Male,(ISCED-11): 5. Short-cycle tertiary education,Married,2017,48.406
Lao People's Democratic Republic,Male,(ISCED-11): 6. Bachelor's or equivalent level,Single,2017,13.346
Lao People's Democratic Republic,Male,(ISCED-11): 6. Bachelor's or equivalent level,Married,2017,35.755
Lao People's Democratic Republic,Male,(ISCED-11): 7. Master's or equivalent level,Married,2017,5.197
Lao People's Democratic Republic,Female,(ISCED-11): X. No schooling,Married,2017,4.168
Lao People's Democratic Republic,Female,(ISCED-11): X. No schooling,Divorced or legally separated,2017,0.886
Lao People's Democratic Republic,Female,(ISCED-11): 0. Early childhood education,Married,2017,0.525
Lao People's Democratic Republic,Female,(ISCED-11): 1. Primary education,Single,2017,7.992
Lao People's Democratic Republic,Female,(ISCED-11): 1. Primary education,Married,2017,21.252
Lao People's Democratic Republic,Female,(ISCED-11): 1. Primary education,Widowed,2017,1.083
Lao People's Democratic Republic,Female,(ISCED-11): 1. Primary education,Divorced or legally separated,2017,2.015
Lao People's Democratic Republic,Female,(ISCED-11): 2. Lower secondary education,Single,2017,10.09
Lao People's Democratic Republic,Female,(ISCED-11): 2. Lower secondary education,Married,2017,19.232
Lao People's Democratic Republic,Female,(ISCED-11): 2. Lower secondary education,Divorced or legally separated,2017,2.081
Lao People's Democratic Republic,Female,(ISCED-11): 3. Upper secondary education,Single,2017,10.606
Lao People's Democratic Republic,Female,(ISCED-11): 3. Upper secondary education,Married,2017,18.948
Lao People's Democratic Republic,Female,(ISCED-11): 3. Upper secondary education,Widowed,2017,1.094
Lao People's Democratic Republic,Female,(ISCED-11): 4. Post-secondary non-tertiary education,Single,2017,5.3
Lao People's Democratic Republic,Female,(ISCED-11): 4. Post-secondary non-tertiary education,Married,2017,23.246
Lao People's Democratic Republic,Female,(ISCED-11): 4. Post-secondary non-tertiary education,Divorced or legally separated,2017,1.4
Lao People's Democratic Republic,Female,(ISCED-11): 5. Short-cycle tertiary education,Single,2017,15.071
Lao People's Democratic Republic,Female,(ISCED-11): 5. Short-cycle tertiary education,Married,2017,28.713
Lao People's Democratic Republic,Female,(ISCED-11): 5. Short-cycle tertiary education,Divorced or legally separated,2017,0.596
Lao People's Democratic Republic,Female,(ISCED-11): 6. Bachelor's or equivalent level,Single,2017,14.542
Lao People's Democratic Republic,Female,(ISCED-11): 6. Bachelor's or equivalent level,Married,2017,16.041
Lao People's Democratic Republic,Female,(ISCED-11): 6. Bachelor's or equivalent level,Divorced or legally separated,2017,0.365
Lao People's Democratic Republic,Female,(ISCED-11): 7. Master's or equivalent level,Married,2017,1.829
Lebanon,Male,(ISCED-11): X. No schooling,Single,2019,7.226
Lebanon,Male,(ISCED-11): X. No schooling,Married,2019,33.122
Lebanon,Male,(ISCED-11): X. No schooling,Widowed,2019,0.237
Lebanon,Male,(ISCED-11): X. No schooling,Divorced or legally separated,2019,0.791
Lebanon,Male,(ISCED-11): 0. Early childhood education,Married,2019,0.228
Lebanon,Male,(ISCED-11): 1. Primary education,Single,2019,46.085
Lebanon,Male,(ISCED-11): 1. Primary education,Married,2019,102.248
Lebanon,Male,(ISCED-11): 1. Primary education,Widowed,2019,0.464
Lebanon,Male,(ISCED-11): 1. Primary education,Divorced or legally separated,2019,2.161
Lebanon,Male,(ISCED-11): 2. Lower secondary education,Single,2019,70.278
Lebanon,Male,(ISCED-11): 2. Lower secondary education,Married,2019,111.208
Lebanon,Male,(ISCED-11): 2. Lower secondary education,Widowed,2019,0.368
Lebanon,Male,(ISCED-11): 2. Lower secondary education,Divorced or legally separated,2019,2.192
Lebanon,Male,(ISCED-11): 3. Upper secondary education,Single,2019,36.06
Lebanon,Male,(ISCED-11): 3. Upper secondary education,Married,2019,51.992
Lebanon,Male,(ISCED-11): 3. Upper secondary education,Widowed,2019,0.413
Lebanon,Male,(ISCED-11): 3. Upper secondary education,Divorced or legally separated,2019,1.088
Lebanon,Male,(ISCED-11): 4. Post-secondary non-tertiary education,Single,2019,23.749
Lebanon,Male,(ISCED-11): 4. Post-secondary non-tertiary education,Married,2019,21.898
Lebanon,Male,(ISCED-11): 4. Post-secondary non-tertiary education,Divorced or legally separated,2019,0.585
Lebanon,Male,(ISCED-11): 5. Short-cycle tertiary education,Single,2019,16.212
Lebanon,Male,(ISCED-11): 5. Short-cycle tertiary education,Married,2019,13.025
Lebanon,Male,(ISCED-11): 5. Short-cycle tertiary education,Divorced or legally separated,2019,0.345
Lebanon,Male,(ISCED-11): 6. Bachelor's or equivalent level,Single,2019,39.295
Lebanon,Male,(ISCED-11): 6. Bachelor's or equivalent level,Married,2019,34.757
Lebanon,Male,(ISCED-11): 6. Bachelor's or equivalent level,Divorced or legally separated,2019,0.658
Lebanon,Male,(ISCED-11): 7. Master's or equivalent level,Single,2019,41.338
Lebanon,Male,(ISCED-11): 7. Master's or equivalent level,Married,2019,37.392
Lebanon,Male,(ISCED-11): 7. Master's or equivalent level,Divorced or legally separated,2019,0.981
Lebanon,Male,(ISCED-11): 8. Doctoral or equivalent level,Single,2019,6.271
Lebanon,Male,(ISCED-11): 8. Doctoral or equivalent level,Married,2019,11.088
Lebanon,Male,(ISCED-11): 8. Doctoral or equivalent level,Divorced or legally separated,2019,0.097
Lebanon,Male,(ISCED-11): 9. Not elsewhere classified,Single,2019,0.471
Lebanon,Male,(ISCED-11): 9. Not elsewhere classified,Married,2019,0.468
Lebanon,Female,(ISCED-11): X. No schooling,Single,2019,48.376
Lebanon,Female,(ISCED-11): X. No schooling,Married,2019,18.085
Lebanon,Female,(ISCED-11): X. No schooling,Widowed,2019,1.758
Lebanon,Female,(ISCED-11): X. No schooling,Divorced or legally separated,2019,1.744
Lebanon,Female,(ISCED-11): 1. Primary education,Single,2019,21.444
Lebanon,Female,(ISCED-11): 1. Primary education,Married,2019,12.381
Lebanon,Female,(ISCED-11): 1. Primary education,Widowed,2019,1.83
Lebanon,Female,(ISCED-11): 1. Primary education,Divorced or legally separated,2019,2.35
Lebanon,Female,(ISCED-11): 2. Lower secondary education,Single,2019,23.346
Lebanon,Female,(ISCED-11): 2. Lower secondary education,Married,2019,16.717
Lebanon,Female,(ISCED-11): 2. Lower secondary education,Widowed,2019,1.845
Lebanon,Female,(ISCED-11): 2. Lower secondary education,Divorced or legally separated,2019,3.595
Lebanon,Female,(ISCED-11): 3. Upper secondary education,Single,2019,17.807
Lebanon,Female,(ISCED-11): 3. Upper secondary education,Married,2019,17.125
Lebanon,Female,(ISCED-11): 3. Upper secondary education,Widowed,2019,1.822
Lebanon,Female,(ISCED-11): 3. Upper secondary education,Divorced or legally separated,2019,2.051
Lebanon,Female,(ISCED-11): 4. Post-secondary non-tertiary education,Single,2019,7.137
Lebanon,Female,(ISCED-11): 4. Post-secondary non-tertiary education,Married,2019,5.728
Lebanon,Female,(ISCED-11): 4. Post-secondary non-tertiary education,Widowed,2019,0.554
Lebanon,Female,(ISCED-11): 4. Post-secondary non-tertiary education,Divorced or legally separated,2019,0.592
Lebanon,Female,(ISCED-11): 5. Short-cycle tertiary education,Single,2019,10.145
Lebanon,Female,(ISCED-11): 5. Short-cycle tertiary education,Married,2019,6.288
Lebanon,Female,(ISCED-11): 5. Short-cycle tertiary education,Widowed,2019,0.381
Lebanon,Female,(ISCED-11): 5. Short-cycle tertiary education,Divorced or legally separated,2019,0.972
Lebanon,Female,(ISCED-11): 6. Bachelor's or equivalent level,Single,2019,34.879
Lebanon,Female,(ISCED-11): 6. Bachelor's or equivalent level,Married,2019,30.155
Lebanon,Female,(ISCED-11): 6. Bachelor's or equivalent level,Widowed,2019,1.373
Lebanon,Female,(ISCED-11): 6. Bachelor's or equivalent level,Divorced or legally separated,2019,2.615
Lebanon,Female,(ISCED-11): 7. Master's or equivalent level,Single,2019,48.523
Lebanon,Female,(ISCED-11): 7. Master's or equivalent level,Married,2019,46.395
Lebanon,Female,(ISCED-11): 7. Master's or equivalent level,Widowed,2019,0.878
Lebanon,Female,(ISCED-11): 7. Master's or equivalent level,Divorced or legally separated,2019,3.245
Lebanon,Female,(ISCED-11): 8. Doctoral or equivalent level,Single,2019,7.801
Lebanon,Female,(ISCED-11): 8. Doctoral or equivalent level,Married,2019,8.023
Lebanon,Female,(ISCED-11): 8. Doctoral or equivalent level,Widowed,2019,0.297
Lebanon,Female,(ISCED-11): 8. Doctoral or equivalent level,Divorced or legally separated,2019,0.674
Lebanon,Female,(ISCED-11): 9. Not elsewhere classified,Single,2019,1.657
Lebanon,Female,(ISCED-11): 9. Not elsewhere classified,Married,2019,1.24
Liberia,Male,(ISCED-11): X. No schooling,Single,2017,2.322
Liberia,Male,(ISCED-11): X. No schooling,Married,2017,5.29
Liberia,Male,(ISCED-11): X. No schooling,Union / Cohabiting,2017,5.228
Liberia,Male,(ISCED-11): 0. Early childhood education,Married,2017,1.738
Liberia,Male,(ISCED-11): 0. Early childhood education,Union / Cohabiting,2017,0.747
Liberia,Male,(ISCED-11): 1. Primary education,Single,2017,2.113
Liberia,Male,(ISCED-11): 1. Primary education,Married,2017,6.997
Liberia,Male,(ISCED-11): 1. Primary education,Union / Cohabiting,2017,4.052
Liberia,Male,(ISCED-11): 2. Lower secondary education,Single,2017,3.621
Liberia,Male,(ISCED-11): 2. Lower secondary education,Married,2017,3.92
Liberia,Male,(ISCED-11): 2. Lower secondary education,Union / Cohabiting,2017,3.656
Liberia,Male,(ISCED-11): 3. Upper secondary education,Single,2017,11.4
Liberia,Male,(ISCED-11): 3. Upper secondary education,Married,2017,24.103
Liberia,Male,(ISCED-11): 3. Upper secondary education,Union / Cohabiting,2017,15.935
Liberia,Male,(ISCED-11): 3. Upper secondary education,Divorced or legally separated,2017,0.934
Liberia,Male,(ISCED-11): 5. Short-cycle tertiary education,Single,2017,1.31
Liberia,Male,(ISCED-11): 5. Short-cycle tertiary education,Married,2017,3.624
Liberia,Male,(ISCED-11): 5. Short-cycle tertiary education,Union / Cohabiting,2017,0.903
Liberia,Male,(ISCED-11): 7. Master's or equivalent level,Married,2017,3.399
Liberia,Male,(ISCED-11): 7. Master's or equivalent level,Union / Cohabiting,2017,1.972
Liberia,Male,(ISCED-11): 8. Doctoral or equivalent level,Single,2017,1.625
Liberia,Male,(ISCED-11): 8. Doctoral or equivalent level,Married,2017,9.79
Liberia,Male,(ISCED-11): 8. Doctoral or equivalent level,Union / Cohabiting,2017,1.237
Liberia,Male,(ISCED-11): 9. Not elsewhere classified,Single,2017,1.873
Liberia,Male,(ISCED-11): 9. Not elsewhere classified,Married,2017,2.93
Liberia,Male,(ISCED-11): 9. Not elsewhere classified,Union / Cohabiting,2017,1.416
Liberia,Female,(ISCED-11): X. No schooling,Single,2017,2.936
Liberia,Female,(ISCED-11): X. No schooling,Married,2017,1.983
Liberia,Female,(ISCED-11): X. No schooling,Widowed,2017,1.234
Liberia,Female,(ISCED-11): 1. Primary education,Single,2017,1.602
Liberia,Female,(ISCED-11): 1. Primary education,Married,2017,1.447
Liberia,Female,(ISCED-11): 3. Upper secondary education,Single,2017,4.565
Liberia,Female,(ISCED-11): 3. Upper secondary education,Married,2017,4.751
Liberia,Female,(ISCED-11): 3. Upper secondary education,Union / Cohabiting,2017,1.959
Liberia,Female,(ISCED-11): 3. Upper secondary education,Widowed,2017,1.688
Liberia,Female,(ISCED-11): 5. Short-cycle tertiary education,Single,2017,1.182
Liberia,Female,(ISCED-11): 5. Short-cycle tertiary education,Married,2017,2.825
Liberia,Female,(ISCED-11): 7. Master's or equivalent level,Married,2017,1.78
Liberia,Female,(ISCED-11): 8. Doctoral or equivalent level,Married,2017,1.03
Liberia,Female,(ISCED-11): 9. Not elsewhere classified,Single,2017,0.874
Liberia,Female,(ISCED-11): 9. Not elsewhere classified,Married,2017,1.313
Liberia,Male,(ISCED-11): X. No schooling,Single,2016,10.659
Liberia,Male,(ISCED-11): X. No schooling,Married,2016,20.996
Liberia,Male,(ISCED-11): X. No schooling,Union / Cohabiting,2016,15.598
Liberia,Male,(ISCED-11): X. No schooling,Widowed,2016,0.838
Liberia,Male,(ISCED-11): X. No schooling,Divorced or legally separated,2016,2.461
Liberia,Male,(ISCED-11): 1. Primary education,Single,2016,5.419
Liberia,Male,(ISCED-11): 1. Primary education,Married,2016,12.869
Liberia,Male,(ISCED-11): 1. Primary education,Union / Cohabiting,2016,7.554
Liberia,Male,(ISCED-11): 1. Primary education,Divorced or legally separated,2016,1.112
Liberia,Male,(ISCED-11): 2. Lower secondary education,Single,2016,5.258
Liberia,Male,(ISCED-11): 2. Lower secondary education,Married,2016,11.842
Liberia,Male,(ISCED-11): 2. Lower secondary education,Union / Cohabiting,2016,9.811
Liberia,Male,(ISCED-11): 2. Lower secondary education,Divorced or legally separated,2016,1.309
Liberia,Male,(ISCED-11): 3. Upper secondary education,Single,2016,13.636
Liberia,Male,(ISCED-11): 3. Upper secondary education,Married,2016,52.226
Liberia,Male,(ISCED-11): 3. Upper secondary education,Union / Cohabiting,2016,41.96
Liberia,Male,(ISCED-11): 3. Upper secondary education,Widowed,2016,2.362
Liberia,Male,(ISCED-11): 3. Upper secondary education,Divorced or legally separated,2016,2.676
Liberia,Male,(ISCED-11): 5. Short-cycle tertiary education,Single,2016,0.954
Liberia,Male,(ISCED-11): 5. Short-cycle tertiary education,Married,2016,4.923
Liberia,Male,(ISCED-11): 5. Short-cycle tertiary education,Union / Cohabiting,2016,1.737
Liberia,Male,(ISCED-11): 6. Bachelor's or equivalent level,Single,2016,1.97
Liberia,Male,(ISCED-11): 6. Bachelor's or equivalent level,Married,2016,13.674
Liberia,Male,(ISCED-11): 6. Bachelor's or equivalent level,Union / Cohabiting,2016,7.013
Liberia,Male,(ISCED-11): 7. Master's or equivalent level,Married,2016,2.91
Liberia,Male,(ISCED-11): 9. Not elsewhere classified,Single,2016,19.39
Liberia,Male,(ISCED-11): 9. Not elsewhere classified,Married,2016,6.504
Liberia,Male,(ISCED-11): 9. Not elsewhere classified,Union / Cohabiting,2016,10.6
Liberia,Female,(ISCED-11): X. No schooling,Single,2016,3.203
Liberia,Female,(ISCED-11): X. No schooling,Married,2016,7.496
Liberia,Female,(ISCED-11): X. No schooling,Union / Cohabiting,2016,5.398
Liberia,Female,(ISCED-11): X. No schooling,Widowed,2016,3.119
Liberia,Female,(ISCED-11): X. No schooling,Divorced or legally separated,2016,1.932
Liberia,Female,(ISCED-11): 1. Primary education,Single,2016,2.631
Liberia,Female,(ISCED-11): 1. Primary education,Married,2016,1.605
